URL;favicon_redirection;request_url_cross_site;iframe;submitting_information_to_email;url_of_anchor_cross_site;number_of_images;security_WOT_status;links_in_tags;ip_address_in_domain;long_url_character;prefix_suffix_in_domain;number_of_subdomain;https_lookup;registration_url_in_WHOIS;domain_registration_length;age_of_domain;result
https://seminuevos-sigma.com/producto/producto-86/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;>= 10 dan <= 20;tidak aman;> 81%;tidak memiliki;pendek;menggunakan;>= 0 dan < 2;tidak memiliki;terdaftar;<= 1 tahun;<= 5 bulan;phishing
http://lp.nationalinv.com/wp-content/plugins/elementor/core/utils/d_dratting_groundsel.html;cross site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;> 67%;< 10;tidak aman;> 81%;tidak memiliki;panjang;menggunakan;>= 0 dan < 2;tidak memiliki;terdaftar;<= 1 tahun;> 5 bulan;phishing
https://seminuevos-sigma.com/producto/producto-36/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;< 10;tidak aman;> 81%;tidak memiliki;pendek;menggunakan;>= 0 dan < 2;tidak memiliki;terdaftar;<= 1 tahun;<= 5 bulan;phishing
https://seminuevos-sigma.com/producto/producto-95/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;>= 10 dan <= 20;tidak aman;> 81%;tidak memiliki;pendek;menggunakan;>= 0 dan < 2;tidak memiliki;terdaftar;<= 1 tahun;<= 5 bulan;phishing
https://seminuevos-sigma.com/producto/producto-74/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;tidak aman;> 81%;tidak memiliki;pendek;menggunakan;>= 0 dan < 2;tidak memiliki;terdaftar;<= 1 tahun;<= 5 bulan;phishing
https://seminuevos-sigma.com/producto/producto-71/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;< 10;tidak aman;> 81%;tidak memiliki;pendek;menggunakan;>= 0 dan < 2;tidak memiliki;terdaftar;<= 1 tahun;<= 5 bulan;phishing
https://seminuevos-sigma.com/producto/producto-15/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;< 10;tidak aman;> 81%;tidak memiliki;pendek;menggunakan;>= 0 dan < 2;tidak memiliki;terdaftar;<= 1 tahun;<= 5 bulan;phishing
https://seminuevos-sigma.com/producto/producto-21/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;>= 10 dan <= 20;tidak aman;> 81%;tidak memiliki;pendek;menggunakan;>= 0 dan < 2;tidak memiliki;terdaftar;<= 1 tahun;<= 5 bulan;phishing
https://seminuevos-sigma.com/producto/producto-8/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;>= 10 dan <= 20;tidak aman;> 81%;tidak memiliki;pendek;menggunakan;>= 0 dan < 2;tidak memiliki;terdaftar;<= 1 tahun;<= 5 bulan;phishing
https://seminuevos-sigma.com/producto/producto-31/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;>= 10 dan <= 20;tidak aman;> 81%;tidak memiliki;pendek;menggunakan;>= 0 dan < 2;tidak memiliki;terdaftar;<= 1 tahun;<= 5 bulan;phishing
https://seminuevos-sigma.com/producto/producto-10/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;>= 10 dan <= 20;tidak aman;> 81%;tidak memiliki;pendek;menggunakan;>= 0 dan < 2;tidak memiliki;terdaftar;<= 1 tahun;<= 5 bulan;phishing
https://seminuevos-sigma.com/producto/producto-30/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;>= 10 dan <= 20;tidak aman;> 81%;tidak memiliki;pendek;menggunakan;>= 0 dan < 2;tidak memiliki;terdaftar;<= 1 tahun;<= 5 bulan;phishing
http://netflix.hotmaster.dns-cloud.net/clienteseguro/site/index.html;on site;> 65%;tidak menggunakan;tidak menggunakan fungsi mailto;> 67%;< 10;tidak aman;> 81%;tidak memiliki;menengah;tidak menggunakan;> 2;tidak memiliki;terdaftar;<= 1 tahun;> 5 bulan;phishing
https://icloud.appleid.apple.com.dataupdated.com/;on site;> 65%;menggunakan;menggunakan fungsi mailto;> 67%;< 10;tidak aman;> 81%;tidak memiliki;pendek;tidak menggunakan;> 2;tidak memiliki;terdaftar;<= 1 tahun;> 5 bulan;phishing
https://seminuevos-sigma.com/producto/producto-28/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;>= 10 dan <= 20;tidak aman;> 81%;tidak memiliki;pendek;menggunakan;>= 0 dan < 2;tidak memiliki;terdaftar;<= 1 tahun;<= 5 bulan;phishing
https://seminuevos-sigma.com/producto/producto-11/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;>= 10 dan <= 20;tidak aman;> 81%;tidak memiliki;pendek;menggunakan;>= 0 dan < 2;tidak memiliki;terdaftar;<= 1 tahun;<= 5 bulan;phishing
https://seminuevos-sigma.com/producto/producto-59/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;< 10;tidak aman;> 81%;tidak memiliki;pendek;menggunakan;>= 0 dan < 2;tidak memiliki;terdaftar;<= 1 tahun;<= 5 bulan;phishing
https://login.my3-three.com;cross site;> 65%;menggunakan;menggunakan fungsi mailto;> 67%;< 10;tidak aman;> 81%;tidak memiliki;pendek;menggunakan;2;tidak memiliki;terdaftar;<= 1 tahun;<= 5 bulan;phishing
https://seminuevos-sigma.com/producto/producto-6/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;>= 10 dan <= 20;tidak aman;> 81%;tidak memiliki;pendek;menggunakan;>= 0 dan < 2;tidak memiliki;terdaftar;<= 1 tahun;<= 5 bulan;phishing
https://seminuevos-sigma.com/producto/producto-91/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;>= 10 dan <= 20;tidak aman;> 81%;tidak memiliki;pendek;menggunakan;>= 0 dan < 2;tidak memiliki;terdaftar;<= 1 tahun;<= 5 bulan;phishing
https://www.moteefe.com/store/thompsontees/thompson234?color=navy-blue&product=men-s-t-shirt;cross site;> 65%;menggunakan;menggunakan fungsi mailto;> 67%;< 10;tidak aman;> 81%;tidak memiliki;panjang;tidak menggunakan;>= 0 dan < 2;tidak memiliki;terdaftar;<= 1 tahun;> 5 bulan;phishing
https://canadabodyparts.com/customer/account/login/;cross site;>= 22% dan <= 65%;menggunakan;tidak menggunakan fungsi mailto;> 67%;> 20;tidak aman;> 81%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;tidak memiliki;terdaftar;<= 1 tahun;> 5 bulan;phishing
https://canadabodyparts.com/customer/account/;cross site;>= 22% dan <= 65%;menggunakan;tidak menggunakan fungsi mailto;> 67%;> 20;tidak aman;> 81%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;tidak memiliki;terdaftar;<= 1 tahun;> 5 bulan;phishing
https://www.moteefe.com/BROWN1?color=oxford-navy&product=unisex-hoodie;cross site;> 65%;menggunakan;menggunakan fungsi mailto;< 31%;< 10;tidak aman;> 81%;tidak memiliki;panjang;tidak menggunakan;>= 0 dan < 2;tidak memiliki;terdaftar;<= 1 tahun;> 5 bulan;phishing
https://teehag.com/product/t-shirt/463607-dog-grandma-greatest-dog-grandma-gifts;cross site;>= 22% dan <= 65%;tidak menggunakan;tidak menggunakan fungsi mailto;> 67%;< 10;tidak aman;> 81%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;tidak memiliki;terdaftar;<= 1 tahun;> 5 bulan;phishing
http://dentalpharma.hu/upload20b/Nhfd58ed6h2ch05e2.php?em=ZWdhbmdsQGxlZ2Fsc2hpZWxkLmNvbQ==&52537b3d69c0778347a2f4fd0cf694043cdc88893c09429f5de98be24b66c1ba5d43e62ed3ce51afdc779b075b9e17184123853914db3fb127ffcc049d975e5bd0fd16f1158062a10c2b0e660a044aa56b88eafe5ec6a37afa8a;on site;> 65%;menggunakan;menggunakan fungsi mailto;> 67%;< 10;tidak aman;> 81%;tidak memiliki;panjang;tidak menggunakan;>= 0 dan < 2;tidak memiliki;terdaftar;<= 1 tahun;<= 5 bulan;phishing
https://www.moteefe.com/27465750-THOMAS?color=navy-blue&product=men-s-t-shirt;cross site;> 65%;menggunakan;menggunakan fungsi mailto;> 67%;< 10;tidak aman;> 81%;tidak memiliki;panjang;tidak menggunakan;>= 0 dan < 2;tidak memiliki;terdaftar;<= 1 tahun;<= 5 bulan;phishing
https://ebay.us.contact-secure-receipt-help.ga/?fbclid=IwAR0lB6YZUYY66LwdRaJ4sjRTeJ9_fqX49BMi-hmqyywbkZFhdxrEgaAXYvQ;on site;> 65%;menggunakan;menggunakan fungsi mailto;> 67%;< 10;tidak aman;> 81%;tidak memiliki;panjang;menggunakan;> 2;tidak memiliki;terdaftar;<= 1 tahun;<= 5 bulan;phishing
https://teehag.com/product/t-shirt/463610-dog-rescue-oklahoma?refId=24190;cross site;>= 22% dan <= 65%;tidak menggunakan;tidak menggunakan fungsi mailto;> 67%;< 10;tidak aman;> 81%;tidak memiliki;menengah;tidak menggunakan;>= 0 dan < 2;tidak memiliki;terdaftar;<= 1 tahun;> 5 bulan;phishing
https://teehag.com/product/t-shirt/463627-its-not-a-party-until-a-wiener-comes-out?refId=24190;cross site;>= 22% dan <= 65%;tidak menggunakan;tidak menggunakan fungsi mailto;> 67%;< 10;tidak aman;> 81%;tidak memiliki;panjang;tidak menggunakan;>= 0 dan < 2;tidak memiliki;terdaftar;<= 1 tahun;> 5 bulan;phishing
https://teehag.com/product/t-shirt/462094-vintage-distressed-american-flag-fishing-pole?refId=24190;cross site;>= 22% dan <= 65%;tidak menggunakan;tidak menggunakan fungsi mailto;> 67%;< 10;tidak aman;> 81%;tidak memiliki;panjang;tidak menggunakan;>= 0 dan < 2;tidak memiliki;terdaftar;<= 1 tahun;> 5 bulan;phishing
https://teehag.com/t-shirt/?refId=24190;cross site;>= 22% dan <= 65%;tidak menggunakan;tidak menggunakan fungsi mailto;> 67%;< 10;tidak aman;> 81%;tidak memiliki;panjang;tidak menggunakan;>= 0 dan < 2;tidak memiliki;terdaftar;<= 1 tahun;> 5 bulan;phishing
https://amazon.de.p122421.com/login/1573372838/;cross site;> 65%;menggunakan;menggunakan fungsi mailto;> 67%;< 10;tidak aman;> 81%;tidak memiliki;pendek;tidak menggunakan;> 2;tidak memiliki;terdaftar;<= 1 tahun;<= 5 bulan;phishing
https://www2.amazon.co.jp.qqqhjhsgbnshj.monster;on site;> 65%;menggunakan;menggunakan fungsi mailto;> 67%;< 10;tidak aman;> 81%;tidak memiliki;pendek;tidak menggunakan;> 2;tidak memiliki;tidak terdaftar;<= 1 tahun;<= 5 bulan;phishing
https://t.umblr.com/redirect?z=https%3A%2F%2Famazon-customer-service.accountsissue-info.com%2F%3Famalsoleh&t=Y2Y2Zjg0NGUyMDlmNTllMThhMTgzNzA2ZDA0YWVhZjU5MTMxZjMzYyxzOHhkcDQ1WQ%3D%3D&b=t%3AI10hePd7ACfuP7-cdWHSsg&p=https%3A%2F%2Frakaap182713.tumblr.com%2Fpost%2F188411168372%2Fhttpsamazon-customer-serviceaccountsissue-info&m=1;cross site;> 65%;menggunakan;menggunakan fungsi mailto;> 67%;< 10;tidak aman;> 81%;tidak memiliki;panjang;tidak menggunakan;2;tidak memiliki;terdaftar;<= 1 tahun;> 5 bulan;phishing
https://thepicklestore.com/rqs/pay.php;cross site;> 65%;menggunakan;tidak menggunakan fungsi mailto;> 67%;< 10;tidak aman;> 81%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;tidak memiliki;terdaftar;<= 1 tahun;> 5 bulan;phishing
https://teehag.com/product/t-shirt/463624-i-was-normal-two-dogs-ago?refId=24190;cross site;> 65%;menggunakan;menggunakan fungsi mailto;> 67%;< 10;tidak aman;> 81%;tidak memiliki;panjang;tidak menggunakan;>= 0 dan < 2;tidak memiliki;terdaftar;<= 1 tahun;> 5 bulan;phishing
https://teehag.com/product/t-shirt/461807-funny-fishing-quote-fishing-solve-most-of-my-problem?refId=24190;cross site;> 65%;menggunakan;menggunakan fungsi mailto;> 67%;< 10;tidak aman;> 81%;tidak memiliki;panjang;tidak menggunakan;>= 0 dan < 2;tidak memiliki;terdaftar;<= 1 tahun;<= 5 bulan;phishing
https://teehag.com/product/t-shirt/462161-colorado-elk-hunting-co-state-flag-hunter?refId=24190;cross site;> 65%;menggunakan;menggunakan fungsi mailto;> 67%;< 10;tidak aman;> 81%;tidak memiliki;panjang;tidak menggunakan;>= 0 dan < 2;tidak memiliki;terdaftar;<= 1 tahun;> 5 bulan;phishing
http://svipboots.club/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;> 67%;< 10;tidak aman;> 81%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;tidak memiliki;tidak terdaftar;<= 1 tahun;> 5 bulan;phishing
https://anandcollection.co.uk/xweb/invoice/invoice/login.htm;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;> 67%;< 10;tidak aman;> 81%;tidak memiliki;menengah;tidak menggunakan;2;tidak memiliki;terdaftar;<= 1 tahun;<= 5 bulan;phishing
https://busanamuslimah.id/iam/dl/?email=leance.tan@sophos.com;cross site;> 65%;menggunakan;menggunakan fungsi mailto;> 67%;< 10;tidak aman;> 81%;tidak memiliki;menengah;tidak menggunakan;>= 0 dan < 2;tidak memiliki;terdaftar;<= 1 tahun;<= 5 bulan;phishing
https://sroxma-ab2cc.web.app/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;< 10;tidak aman;> 81%;tidak memiliki;pendek;menggunakan;2;tidak memiliki;terdaftar;<= 1 tahun;<= 5 bulan;phishing
https://world.taobao.com/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;tidak aman;> 81%;tidak memiliki;pendek;tidak menggunakan;2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://xamua-7cb66.web.app/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;tidak aman;> 81%;tidak memiliki;pendek;menggunakan;2;memiliki;terdaftar;<= 1 tahun;<= 5 bulan;phishing
https://eleven-bot-399b7.web.app/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;< 10;tidak aman;> 81%;tidak memiliki;pendek;menggunakan;2;memiliki;terdaftar;<= 1 tahun;<= 5 bulan;phishing
https://kouaad-fcb97.web.app/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;< 10;tidak aman;> 81%;tidak memiliki;pendek;menggunakan;2;memiliki;terdaftar;<= 1 tahun;<= 5 bulan;phishing
https://flape-man.web.app/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;< 10;tidak aman;> 81%;tidak memiliki;pendek;menggunakan;2;memiliki;terdaftar;<= 1 tahun;<= 5 bulan;phishing
https://cabs-ole.web.app/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;< 10;tidak aman;> 81%;tidak memiliki;pendek;menggunakan;2;memiliki;terdaftar;<= 1 tahun;<= 5 bulan;phishing
https://lime-asap.web.app/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;< 10;tidak aman;> 81%;tidak memiliki;pendek;menggunakan;2;memiliki;terdaftar;<= 1 tahun;<= 5 bulan;phishing
http://www.bioprofarma.com/English/css/Billing/update/amazon.com/Amazon;cross site;> 65%;menggunakan;menggunakan fungsi mailto;< 31%;< 10;tidak aman;> 81%;tidak memiliki;menengah;tidak menggunakan;>= 0 dan < 2;tidak memiliki;terdaftar;> 1 tahun;> 5 bulan;phishing
http://servicemazoneorder.demoparlour.com/secure/resolve-account/473d4d311e246ebbe678/cc352b42004772d3a6752e65c99e8a9b/9e00798d5f5c563036c12b69e9659111/cgi/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;< 10;tidak aman;< 17%;tidak memiliki;panjang;tidak menggunakan;2;tidak memiliki;tidak terdaftar;<= 1 tahun;> 5 bulan;phishing
http://finanzasgob.mx/autos04.html;cross site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;> 67%;> 20;tidak aman;> 81%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;tidak memiliki;terdaftar;<= 1 tahun;<= 5 bulan;phishing
http://finanzasgob.mx/autos26.html;cross site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;> 67%;> 20;tidak aman;> 81%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;tidak memiliki;terdaftar;<= 1 tahun;<= 5 bulan;phishing
http://finanzasgob.mx/autos23.html;cross site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;> 67%;> 20;tidak aman;> 81%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;tidak memiliki;terdaftar;<= 1 tahun;<= 5 bulan;phishing
http://finanzasgob.mx/autos22.html;cross site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;> 67%;> 20;tidak aman;> 81%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;tidak memiliki;terdaftar;<= 1 tahun;<= 5 bulan;phishing
https://amazon-us-west-amazonaws.bjsansam.com/Ops.aspx?j0=fbc4&j0h=laura@dgpcm.com&j0hzf=fbc420191116195537780laura@dgpcm.com;on site;> 65%;menggunakan;menggunakan fungsi mailto;> 67%;< 10;tidak aman;> 81%;tidak memiliki;panjang;menggunakan;2;tidak memiliki;terdaftar;> 1 tahun;> 5 bulan;phishing
https://www.apple.com.findmy-ios.info/;cross site;> 65%;menggunakan;menggunakan fungsi mailto;< 31%;< 10;tidak aman;> 81%;tidak memiliki;pendek;tidak menggunakan;> 2;tidak memiliki;tidak terdaftar;> 1 tahun;<= 5 bulan;phishing
https://apple.co/2K3bEYC;cross site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;> 67%;< 10;tidak aman;> 81%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;tidak memiliki;tidak terdaftar;<= 1 tahun;<= 5 bulan;phishing
http://finanzasgob.mx/autos21.html;cross site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;> 67%;> 20;tidak aman;> 81%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;tidak memiliki;terdaftar;<= 1 tahun;<= 5 bulan;phishing
http://finanzasgob.mx/autos20.htm;cross site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;> 67%;> 20;tidak aman;> 81%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;tidak memiliki;terdaftar;<= 1 tahun;<= 5 bulan;phishing
http://finanzasgob.mx/autos19.html;cross site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;> 67%;> 20;tidak aman;> 81%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;tidak memiliki;terdaftar;<= 1 tahun;<= 5 bulan;phishing
http://finanzasgob.mx/autos1.html;cross site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;> 67%;> 20;tidak aman;> 81%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;tidak memiliki;terdaftar;<= 1 tahun;<= 5 bulan;phishing
http://finanzasgob.mx/maquinaria17.html;cross site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;> 67%;> 20;tidak aman;> 81%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;tidak memiliki;terdaftar;<= 1 tahun;<= 5 bulan;phishing
http://finanzasgob.mx/maquinaria15.html;cross site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;> 67%;> 20;tidak aman;> 81%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;tidak memiliki;terdaftar;<= 1 tahun;<= 5 bulan;phishing
http://finanzasgob.mx/bulldozers.html;cross site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;> 67%;>= 10 dan <= 20;tidak aman;> 81%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;tidak memiliki;terdaftar;<= 1 tahun;<= 5 bulan;phishing
http://finanzasgob.mx/maquinaria18.html;cross site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;> 67%;> 20;tidak aman;> 81%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;tidak memiliki;terdaftar;<= 1 tahun;<= 5 bulan;phishing
http://finanzasgob.mx/maquinaria09.html;cross site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;> 67%;> 20;tidak aman;> 81%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;tidak memiliki;terdaftar;<= 1 tahun;<= 5 bulan;phishing
http://finanzasgob.mx/motoconformadoras.html;cross site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;> 67%;>= 10 dan <= 20;tidak aman;> 81%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;tidak memiliki;terdaftar;<= 1 tahun;<= 5 bulan;phishing
http://finanzasgob.mx/maquinaria14.html;cross site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;> 67%;> 20;tidak aman;> 81%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;tidak memiliki;terdaftar;<= 1 tahun;<= 5 bulan;phishing
http://finanzasgob.mx/maquinaria19.html;cross site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;> 67%;> 20;tidak aman;> 81%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;tidak memiliki;terdaftar;<= 1 tahun;<= 5 bulan;phishing
http://finanzasgob.mx/maquinaria06.html;cross site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;> 67%;> 20;tidak aman;> 81%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;tidak memiliki;terdaftar;<= 1 tahun;<= 5 bulan;phishing
http://finanzasgob.mx/autos11.html;cross site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;> 67%;> 20;tidak aman;> 81%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;tidak memiliki;terdaftar;<= 1 tahun;<= 5 bulan;phishing
http://finanzasgob.mx/autos10.html;cross site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;> 67%;> 20;tidak aman;> 81%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;tidak memiliki;tidak terdaftar;<= 1 tahun;<= 5 bulan;phishing
http://finanzasgob.mx/autos09.html;cross site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;> 67%;> 20;tidak aman;> 81%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;tidak memiliki;tidak terdaftar;<= 1 tahun;<= 5 bulan;phishing
http://finanzasgob.mx/autos08.html;cross site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;> 67%;> 20;tidak aman;> 81%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;tidak memiliki;tidak terdaftar;<= 1 tahun;<= 5 bulan;phishing
http://finanzasgob.mx/autos07.html;cross site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;> 67%;> 20;tidak aman;> 81%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;tidak memiliki;tidak terdaftar;<= 1 tahun;<= 5 bulan;phishing
http://finanzasgob.mx/autos06.html;cross site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;> 67%;> 20;tidak aman;> 81%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;tidak memiliki;tidak terdaftar;<= 1 tahun;<= 5 bulan;phishing
http://finanzasgob.mx/autos05.html;cross site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;> 67%;> 20;tidak aman;> 81%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;tidak memiliki;tidak terdaftar;<= 1 tahun;<= 5 bulan;phishing
http://finanzasgob.mx/autos03.html;cross site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;> 67%;> 20;tidak aman;> 81%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;tidak memiliki;tidak terdaftar;<= 1 tahun;<= 5 bulan;phishing
http://finanzasgob.mx/autos02.html;cross site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;> 67%;> 20;tidak aman;> 81%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;tidak memiliki;tidak terdaftar;<= 1 tahun;<= 5 bulan;phishing
http://finanzasgob.mx/autos25.html;cross site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;> 67%;> 20;tidak aman;> 81%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;tidak memiliki;tidak terdaftar;<= 1 tahun;<= 5 bulan;phishing
http://finanzasgob.mx/autos24.html;cross site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;> 67%;> 20;tidak aman;> 81%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;tidak memiliki;tidak terdaftar;<= 1 tahun;<= 5 bulan;phishing
http://finanzasgob.mx/autos30.html;cross site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;> 67%;> 20;tidak aman;> 81%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;tidak memiliki;terdaftar;<= 1 tahun;<= 5 bulan;phishing
http://finanzasgob.mx/autos29.html;cross site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;> 67%;> 20;tidak aman;> 81%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;tidak memiliki;terdaftar;<= 1 tahun;<= 5 bulan;phishing
http://finanzasgob.mx/autos27.html;cross site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;> 67%;> 20;tidak aman;> 81%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;tidak memiliki;terdaftar;<= 1 tahun;<= 5 bulan;phishing
http://finanzasgob.mx/maquinaria07.html;cross site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;> 67%;> 20;tidak aman;> 81%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;tidak memiliki;terdaftar;<= 1 tahun;<= 5 bulan;phishing
